"Lat","Long","Score"
33.2791666666295,-89.5791666668083,32367.625
32.1958333333005,-87.8458333334819,32366.306
35.1624999999554,-77.1125000001915,32338.425
32.0708333333011,-87.7541666668156,32315.376
32.2041666666339,-87.7458333334824,32279.928
32.4458333332995,-90.5041666668047,32256.058
32.5374999999659,-90.4625000001381,32224.7765
32.7041666666318,-90.1875000001392,32213.92
32.3541666666332,-87.5875000001496,32212.88
32.1041666666342,-87.7458333334824,32209.02
32.1708333333006,-87.7125000001491,32169.692
40.512499999934,-86.8291666668193,32151.868
32.2041666666339,-87.7375000001491,32148.228
32.237499999967,-87.6958333334825,32144.91
33.7208333332945,-86.5041666668207,32112.371
34.1874999999593,-86.2625000001549,32102.504
33.0541666666305,-90.3458333334719,32075.5734
33.0458333332972,-90.3791666668051,32057.9454
32.0708333333011,-87.7375000001491,32045.298
35.0708333332891,-77.0208333335252,32038.16
33.3458333332959,-89.6291666668081,31986.246
41.1374999999314,-97.2791666667775,31957.392
32.2958333333002,-87.5291666668166,31921.452
34.4791666666247,-87.1208333334849,31914.336
41.4458333332636,-99.6208333334348,31891.874
32.2624999999669,-87.8125000001487,31879.68
32.3541666666332,-87.6625000001494,31871.672
34.1874999999593,-86.2791666668215,31864.868
41.1291666665982,-97.2708333334442,31853.044
41.2874999999309,-97.1041666667782,31847.717
32.2958333333002,-87.6458333334828,31830.89
33.3958333332957,-89.4458333334755,31824.962
32.0874999999676,-87.7375000001491,31820.064
33.2041666666299,-91.1125000001356,31813.452
32.5208333332993,-90.5541666668044,31796.952
41.1541666665981,-97.3291666667774,31750.558
32.0624999999677,-87.7541666668156,31712.275
32.2958333333002,-87.7875000001488,31690.416
32.2208333333004,-88.179166666814,31688.192
32.2208333333004,-87.6041666668162,31682.896
41.2541666665977,-97.4958333334433,31670.891
32.237499999967,-87.5958333334829,31646.44
33.6041666666283,-86.8875000001524,31640.592
32.2541666666337,-87.7125000001491,31628.472
32.2958333333002,-87.6375000001494,31616.648
35.095833333289,-77.0375000001918,31576.265
33.2958333332962,-89.6041666668083,31537.478
32.1041666666342,-87.6291666668161,31504.972
32.4708333332995,-90.5041666668047,31502.169
33.8791666666271,-87.5375000001498,31501.86
32.487499999966,-88.0875000001477,31499.132
35.154166666622,-76.9625000001921,31464.419
32.3791666666332,-93.6041666667923,31463.136
32.3041666666334,-87.8208333334821,31462.8
40.5291666666006,-86.820833333486,31458.518
35.1708333332886,-77.095833333525,31457.79
32.2458333333004,-88.2958333334801,31445.888
32.3124999999667,-87.6958333334825,31443.216
32.095833333301,-87.7541666668156,31435.824
33.1041666666302,-90.6375000001375,31401.3714
33.7291666666277,-86.4958333334874,31391.622
32.1291666666341,-87.7625000001489,31377.08
32.2624999999669,-87.6958333334825,31373.184
32.679166666632,-89.1958333334765,31371.025
32.5291666666325,-90.4541666668048,31362.1245
32.487499999966,-90.6041666668042,31359.564
32.3374999999667,-91.5625000001338,31348.815
31.9874999999681,-93.6375000001254,31347.162
32.0791666666344,-87.7041666668159,31304.344
32.4541666666329,-93.570833333459,31291.568
33.4374999999622,-89.6375000001414,31279.7
32.3041666666334,-87.7125000001491,31274.124
33.4458333332956,-90.0208333334732,31253.32
40.7708333332663,-97.1208333334448,31247.286
32.3041666666334,-87.7041666668159,31234.532
32.3874999999665,-87.5958333334829,31211.216
32.2541666666337,-88.3041666668134,31208.968
32.3041666666334,-87.6958333334825,31200.372
33.0708333332971,-90.3458333334719,31166.0213
32.2291666666338,-89.6791666668079,31152.427
34.8708333332899,-86.5125000001539,31142.254
44.070833333253,-90.0791666668063,31103.121
33.237499999963,-89.6375000001414,31081.158
32.3541666666332,-91.5125000001339,31046.64
41.2791666665975,-97.2625000001109,31019.067
32.2624999999669,-87.6208333334828,31009.86
33.5541666666284,-86.904166666819,31004.67
44.3541666665853,-95.4958333334513,30991.525
32.3041666666334,-87.6625000001494,30976.764
32.679166666632,-89.1208333334768,30950.832
32.0874999999676,-87.6291666668161,30941.628
32.4374999999662,-90.5708333334711,30927.424
33.6041666666283,-86.8625000001526,30920.28
32.2541666666337,-88.2791666668136,30916.13
33.2708333332963,-89.5875000001416,30885.783
41.1458333332647,-96.8625000001125,30864.032
32.4708333332995,-90.5291666668045,30847.796
33.0874999999637,-90.6375000001375,30838.2316
32.3291666666333,-87.7041666668159,30834.552
32.0458333333011,-87.6958333334825,30833.116
32.4791666666328,-90.5625000001377,30770.028
32.4791666666328,-90.4958333334714,30738.9893
32.4791666666328,-90.5125000001379,30719.6143
32.3791666666332,-87.5625000001498,30679.104
41.3624999999305,-97.3541666667772,30677.906
32.2458333333004,-87.9708333334815,30667.32
32.2458333333004,-87.5875000001496,30637.8
32.1958333333005,-87.6291666668161,30624.759
32.5041666666326,-90.5458333334712,30611.878
32.1541666666341,-87.7208333334824,30610.44
33.2958333332962,-89.5541666668084,30603.323
32.095833333301,-87.6875000001492,30583.4
41.1708333332647,-98.0291666667745,30553.005
32.5041666666326,-90.5208333334712,30551.423
33.2874999999628,-89.6291666668081,30532.1914
32.3208333333001,-87.6958333334825,30523.234
32.512499999966,-90.4708333334714,30507.456
42.4624999999262,-97.1125000001116,30493.246
41.2458333332644,-97.2208333334444,30478.734
32.1708333333006,-87.7375000001491,30474.304
32.0374999999678,-87.6541666668161,30471.3
32.4958333332994,-90.4125000001384,30464.2022
41.5208333332633,-93.7291666667917,30450.224
33.0458333332972,-90.3458333334719,30449.8389
32.5041666666326,-90.4875000001381,30410.044
41.3041666665975,-97.3541666667772,30389.296
41.2958333332642,-97.3541666667772,30388.792
32.4041666666331,-87.6458333334828,30383.388
41.1291666665982,-97.2958333334442,30381.981
32.3791666666332,-87.6125000001495,30376.318
32.1041666666342,-87.7125000001491,30362.608
40.8208333332661,-97.1125000001116,30342.506
32.4041666666331,-87.6375000001494,30308.614
41.2124999999312,-97.3625000001105,30306.33
35.1708333332886,-77.0541666668584,30305.919
34.3874999999585,-86.3625000001545,30290.064
33.237499999963,-89.6208333334748,30285.7228
32.1541666666341,-87.7791666668155,30279.024
37.8624999999445,-86.7958333334861,30268.008
32.4124999999664,-93.6375000001254,30261.623
33.6124999999615,-86.8625000001526,30259.32
34.512499999958,-87.3875000001505,30258.98
32.2541666666337,-87.7041666668159,30257.244
32.2541666666337,-87.5791666668163,30248.676
32.2958333333002,-87.5958333334829,30240.518
32.2874999999669,-93.5875000001256,30209.34
33.5958333332949,-86.8625000001526,30193.608
32.2541666666337,-87.6125000001495,30157.536
32.2124999999672,-87.6708333334826,30136.337
32.2541666666337,-88.3375000001466,30121.574
32.5541666666325,-90.154166666806,30104.3602
34.1874999999593,-86.1458333334888,30070.596
32.4458333332995,-87.7708333334822,30063.572
32.2291666666338,-87.9791666668147,30061.644
41.2874999999309,-97.2708333334442,30041.19
33.6208333332949,-86.8625000001526,30020.988
32.2291666666338,-89.6875000001413,30007.5629
40.7958333332662,-97.1291666667781,29998.013
32.2791666666336,-87.5708333334831,29993.328
32.2624999999669,-87.5791666668163,29966.784
33.6208333332949,-86.8708333334858,29935.906
41.1458333332647,-96.8541666667792,29935.196
33.0541666666305,-90.3875000001384,29933.8728
32.4541666666329,-90.4875000001381,29932.9304
33.0458333332972,-90.3708333334719,29891.5851
34.4791666666247,-87.1125000001516,29874.042
33.2708333332963,-89.6041666668083,29868.7046
31.737499999969,-89.0625000001438,29858.987
32.8958333332978,-87.8458333334819,29855.938
32.4541666666329,-88.1041666668143,29850.776
32.2708333333003,-88.0375000001478,29819.7
32.2874999999669,-87.5458333334831,29810.004
32.3458333333,-87.6625000001494,29805.93
33.4458333332956,-90.0291666668065,29802.756
32.2208333333004,-87.7875000001488,29795.906
44.2791666665856,-95.5375000001178,29789.346
32.0874999999676,-87.6458333334828,29781.876
32.2874999999669,-87.6291666668161,29780.52
32.3791666666332,-87.5458333334831,29772.624
32.2124999999672,-89.7041666668079,29772.2357
35.154166666622,-77.0458333335251,29768.641
35.1458333332887,-76.9791666668587,29764.378
41.1458333332647,-96.987500000112,29743.584
33.2708333332963,-89.595833333475,29701.2922
32.1874999999673,-87.7875000001488,29687.878
32.3041666666334,-87.5958333334829,29687
41.1874999999312,-97.1541666667781,29672.532
32.4708333332995,-90.5875000001377,29670.048
32.2708333333003,-87.6041666668162,29665.968
32.4041666666331,-93.6541666667921,29655.195
32.3458333333,-87.6458333334828,29651.3
41.1874999999312,-97.2708333334442,29645.795
32.1541666666341,-87.7541666668156,29634.647
41.1291666665982,-97.2625000001109,29612.215
35.1874999999553,-77.1375000001914,29606.885
44.3124999999188,-95.1791666667859,29605.13
32.2124999999672,-87.7708333334822,29590.297
33.2624999999629,-89.6125000001416,29578.4516
32.2958333333002,-87.6041666668162,29564.178
41.2291666665977,-97.3458333334439,29543.43
33.237499999963,-89.6041666668083,29542.6931
32.3958333332997,-87.6541666668161,29526.08
32.1541666666341,-87.7708333334822,29493.072
41.2958333332642,-97.0708333334451,29471.464
41.262499999931,-97.1041666667782,29468.89
41.1541666665981,-97.0708333334451,29468.274
34.1958333332926,-86.2458333334883,29464.582
41.3124999999308,-97.4125000001104,29444.58
32.1874999999673,-87.5958333334829,29442.501
31.7291666666357,-89.0875000001436,29413.553
41.1874999999312,-97.1291666667781,29411.866
32.4708333332995,-88.0541666668144,29390.382
35.1708333332886,-77.1041666668582,29389.955
32.0541666666345,-87.7041666668159,29383.556
35.0541666666225,-77.0125000001919,29379.865
32.4208333332997,-93.7541666667916,29353.632
32.1374999999675,-87.6208333334828,29352.268
33.2541666666297,-89.6125000001416,29336.4904
32.4624999999661,-90.5625000001377,29296.206
31.9624999999682,-89.4208333334757,29283.228
41.1958333332646,-97.3291666667774,29282.925
37.8541666666112,-95.9375000001162,29248.506
32.6374999999654,-89.4541666668088,29237.643
33.2041666666299,-90.3958333334718,29230.5552
32.3208333333001,-87.6375000001494,29214.178
33.8541666666273,-87.6041666668162,29205.7
35.095833333289,-77.0041666668587,29193.995
32.1541666666341,-87.7875000001488,29192.586
35.1874999999553,-76.9875000001921,29183.021
44.2791666665856,-95.5208333334513,29179.728
35.1208333332889,-77.0791666668584,29179.15
44.0874999999197,-95.3958333334517,29143.992
32.0374999999678,-87.6875000001492,29129.66
44.2874999999189,-95.4708333334515,29126.165
32.5208333332993,-90.4625000001381,29116.9655
32.4124999999664,-87.8041666668154,29110.914
34.1624999999594,-86.3791666668211,29087.016
33.2791666666295,-89.5875000001416,29077.169
31.762499999969,-89.0708333334771,29073.791
32.4124999999664,-93.5625000001258,29053.926
35.1624999999554,-76.8875000001924,29014.496
32.1458333333008,-87.7708333334822,29008.128
32.4124999999664,-93.5541666667924,29006.532
37.9541666666109,-95.9541666667828,28997.683
32.1124999999676,-87.6541666668161,28961.052
41.320833333264,-97.1291666667781,28956.543
33.2458333332963,-89.6375000001414,28948.7052
44.3208333332521,-95.5458333334512,28934.202
32.5041666666326,-90.5708333334711,28928.592
35.5958333332869,-96.1708333334487,28889.835
33.570833333295,-86.8541666668193,28857.264
32.1541666666341,-87.6875000001492,28855.1
32.0791666666344,-87.7708333334822,28846.692
32.1874999999673,-87.7791666668155,28835.873
31.7291666666357,-89.1208333334768,28832.708
41.3041666665975,-97.0625000001118,28830.021
41.2541666665977,-97.48750000011,28829.46
35.154166666622,-76.9791666668587,28801.276
33.5208333332953,-88.9875000001441,28775.274
44.0541666665865,-90.1208333334728,28770.238
32.0374999999678,-87.6958333334825,28765.556
32.0791666666344,-87.7375000001491,28760.862
32.6291666666322,-89.4541666668088,28757.373
32.3791666666332,-93.6291666667921,28731.36
44.262499999919,-95.4791666667847,28725.336
31.7291666666357,-89.0958333334769,28685.715
32.0874999999676,-87.6875000001492,28674.024
32.3208333333001,-91.5875000001336,28662.39
32.2041666666339,-89.9541666668069,28651.324
32.237499999967,-87.9708333334815,28635.718
34.179166666626,-86.3875000001544,28621.348
33.5958333332949,-86.8541666668193,28611.792
44.0791666665863,-90.0875000001396,28611.093
32.1124999999676,-87.6708333334826,28609.472
44.0624999999198,-90.0875000001396,28605.143
31.7541666666357,-89.0708333334771,28566.29
32.0874999999676,-87.7708333334822,28543.104
32.095833333301,-87.7041666668159,28538.64
32.7791666666316,-89.9125000001403,28535.9024
31.7208333333025,-89.0875000001436,28527.802
31.7458333333024,-89.0791666668104,28521.794
33.0708333332971,-90.3375000001386,28492.812
32.0708333333011,-87.7041666668159,28491.752
32.2291666666338,-87.9458333334815,28467.826
33.3041666666294,-89.3958333334757,28466.0375
32.3374999999667,-87.7041666668159,28459.606
32.2041666666339,-87.7125000001491,28458.243
32.1291666666341,-87.7291666668158,28446.522
34.8208333332901,-86.5208333334872,28405.5057
41.2708333332642,-97.4458333334435,28391.664
32.4374999999662,-91.2541666668016,28385.45
32.3624999999666,-93.7208333334584,28385.1
33.2708333332963,-89.5625000001417,28384.9764
32.2958333333002,-87.6541666668161,28374.808
32.3958333332997,-87.7541666668156,28372.834
35.179166666622,-97.6041666667763,28359.9
38.4624999999422,-97.6208333334428,28357.74
34.8291666666234,-86.5375000001538,28350.7785
32.1708333333006,-87.6458333334828,28334.096
32.3708333332998,-93.6541666667921,28319.466
32.2958333333002,-87.5541666668165,28318.104
35.1124999999556,-89.404166666809,28308.841
40.7874999999328,-97.1375000001114,28302.588
32.4124999999664,-93.6458333334587,28284.074
32.2041666666339,-87.6208333334828,28276.875
41.1458333332647,-97.2875000001109,28276.541
32.3458333333,-87.6541666668161,28247.548
43.9958333332534,-90.154166666806,28240.807
33.4041666666291,-89.4458333334755,28226.432
32.4624999999661,-90.5291666668045,28199.528
32.1624999999674,-87.7458333334824,28194.887
32.2708333333003,-93.6208333334588,28190.145
32.4124999999664,-87.7958333334822,28177.086
32.2708333333003,-87.7208333334824,28168.176
41.3124999999308,-97.3375000001107,28165.27
41.4958333332633,-93.6958333334586,28158.368
34.8791666666231,-86.570833333487,28145.16
32.3874999999665,-87.5541666668165,28120.092
32.512499999966,-90.4541666668048,28113.6135
32.2291666666338,-87.5791666668163,28102.676
33.3124999999628,-89.5875000001416,28100.7738
33.4374999999622,-89.6041666668083,28095.012
44.262499999919,-95.487500000118,28084.977
32.5041666666326,-90.4541666668048,28067.2035
32.3124999999667,-87.7291666668158,28047.236
32.4041666666331,-87.7375000001491,28030.044
33.6291666666282,-86.8791666668191,28016.051
32.0624999999677,-87.7625000001489,28014.007
32.3874999999665,-93.5625000001258,27993.392
32.1041666666342,-87.6875000001492,27988.62
35.1291666666222,-77.0041666668587,27981.352
41.1374999999314,-97.2708333334442,27973.928
32.2708333333003,-87.7291666668158,27968.208
32.2124999999672,-87.7458333334824,27956.964
32.5874999999657,-91.0458333334691,27929.183
41.3041666665975,-97.3291666667774,27907.754
32.2458333333004,-87.5958333334829,27905.292
32.0791666666344,-87.8041666668154,27897.72
33.1041666666302,-90.6458333334707,27887.7606
32.0541666666345,-87.7458333334824,27868.938
33.8541666666273,-88.9458333334775,27864.46
41.1458333332647,-96.7541666667797,27857.904
37.9374999999443,-95.9708333334494,27853.319
41.2291666665977,-97.3041666667774,27846.63
32.8791666666311,-88.8291666668113,27839.28
35.0124999999559,-76.9791666668587,27833.02
34.179166666626,-86.2541666668216,27808.354
32.3958333332997,-87.5291666668166,27807.852
32.2458333333004,-87.6958333334825,27801.324
33.4208333332956,-89.6125000001416,27798.417
32.4041666666331,-87.5125000001499,27767.136
40.8041666665994,-97.1291666667781,27763.704
32.2541666666337,-88.0208333334812,27763.704
40.8041666665994,-97.1291666667781,27763.652
32.2541666666337,-88.0208333334812,27763.652
33.4041666666291,-89.4541666668088,27741.87
32.1124999999676,-87.6625000001494,27728.476
32.2791666666336,-87.5875000001496,27725.652
32.0541666666345,-87.6958333334825,27721.852
32.2791666666336,-87.6041666668162,27705.252
33.0708333332971,-90.3625000001385,27695.8135
34.84583333329,-86.5791666668204,27688.986
33.2874999999628,-89.6375000001414,27685.4676
32.2041666666339,-87.8625000001485,27677.93
41.1624999999314,-97.1375000001114,27666.564
32.3958333332997,-93.595833333459,27645.21
33.5458333332951,-86.904166666819,27645.012
